@relation auml_eml_1_d

@attribute F4_plsa_topic_1 numeric
@attribute F4_plsa_topic_2 numeric
@attribute F4_plsa_topic_3 numeric
@attribute F4_plsa_topic_4 numeric
@attribute F4_plsa_topic_5 numeric
@attribute F4_plsa_topic_6 numeric
@attribute F4_plsa_topic_7 numeric
@attribute F4_plsa_topic_8 numeric
@attribute F4_plsa_topic_9 numeric
@attribute F4_plsa_topic_10 numeric
@attribute class numeric

@data
0.005085,0.062474,0.418681,0.054924,0.198078,0.033572,0.033719,0.037934,0.117352,0.03818,1
0.012965,0.097865,0.181353,0.039325,0.093584,0.095415,0.03238,0.039022,0.054701,0.35339,0
0.007192,0.101086,0.122344,0.040914,0.090461,0.42824,0.054298,0.043081,0.081821,0.030562,0
0.009698,0.086886,0.138238,0.164906,0.189135,0.019002,0.038103,0.042029,0.286232,0.025771,0
0.006822,0.384159,0.004103,0.117986,0.033282,0.039609,0.076138,0.078055,0.075624,0.184221,0
0.023176,0.024708,0.049709,0.017844,0.073525,0.107907,0.595633,0.047589,0.008491,0.051416,0
0.014022,0.075058,0.066949,0.079066,0.020178,0.012502,0.166545,0.057862,0.06323,0.444588,0
0.014846,0.183263,0.063761,0.145712,0.02429,0.085118,0.082616,0.093554,0.262749,0.044091,0
0.07907,0.148732,0.038996,0.15282,0.054109,0.006593,0.258702,0.052856,0.113432,0.09469,0
0.026526,0.07341,0.087161,0.052253,0.03369,0.028224,0.073693,0.048164,0.057928,0.51895,0
0.003988,0.023173,0.315069,0.04966,0.131374,0.275127,0.02337,0.05358,0.095185,0.029474,0
0.015752,0.041978,0.011893,0.037891,0.080703,0.082217,0.650292,0.041351,0.016718,0.021205,0
0.013234,0.053261,0.063444,0.038747,0.676936,0.048268,0.030865,0.027497,0.033292,0.014456,0
0.012405,0.053207,0.066357,0.042514,0.691219,0.042838,0.012943,0.024281,0.040216,0.014019,0
0.110408,0.12371,0.023777,0.117677,0.194375,0.065123,0.060411,0.124141,0.138429,0.041948,0
0.024587,0.183242,0.030044,0.102467,0.023066,0.207866,0.146693,0.026121,0.039299,0.216616,0
0.053598,0.073599,0.027121,0.127733,0.404704,0.056631,0.137515,0.025755,0.060751,0.032593,0
0.622489,0,0,0.147295,0.119082,0,0.065686,0,0.045448,0,0
0.01586,0.106737,0.031092,0.033199,0.027738,0.148916,0.033746,0.060427,0.049867,0.49242,0
0.014947,0.047892,0.099519,0.078319,0.106811,0.026239,0.472098,0.059464,0.016144,0.078566,0
0.008345,0.408758,0.098359,0.150548,0.023854,0.041095,0.140699,0.055819,0.044413,0.02811,0
0.011543,0.401043,0.003931,0.118932,0.028614,0.04811,0.048833,0.065533,0.064887,0.208574,0
0.061398,0.08703,0.039537,0.054176,0.179821,0.034362,0.399498,0.037033,0.024416,0.082731,0
0.005946,0.050162,0.530452,0.041773,0.096091,0.060582,0.07204,0.039179,0.078252,0.025523,0
0.011632,0.029289,0.605292,0.034715,0.072892,0.030545,0.093577,0.025875,0.067579,0.028604,1
0,0.131752,0,0,0.317739,0.177012,0.118532,0.237064,0,0.017901,0
0.115454,0.052983,0.046884,0.145468,0.098573,0.270336,0.150187,0.062575,0.025079,0.03246,0
0,0,0,0.046958,0.719027,0.053198,0.10228,0.042224,0,0.036313,0
0.01633,0.10261,0.154415,0.0749,0.080109,0.053364,0.07158,0.036717,0.354294,0.055681,1
0.079187,0.024151,0.047172,0.051976,0.172958,0.022872,0.539733,0.043973,0.00771,0.010268,0
0.031709,0.113994,0.032786,0.146597,0.021423,0.067232,0.043415,0.033184,0.083553,0.426106,0
0.012607,0.033597,0.009519,0.030326,0.06459,0.065802,0.720112,0.033095,0.01338,0.016972,0
0.005887,0.108803,0.06786,0.038473,0.125104,0.325198,0.092495,0.079264,0.102427,0.054489,0
0.015301,0.074412,0.067361,0.066758,0.101511,0.072408,0.054516,0.064902,0.023834,0.458995,0
0.031709,0.113994,0.032786,0.146597,0.021423,0.067232,0.043415,0.033184,0.083553,0.426106,0
0.014303,0.080432,0.063828,0.083869,0.052046,0.022556,0.071506,0.081034,0.021661,0.508764,0
0.008951,0.336549,0.068886,0.043529,0.060208,0.00562,0.19285,0.11625,0.036294,0.130863,0
0.054809,0.076532,0.067487,0.050366,0.02817,0.017958,0.129926,0.084075,0.032195,0.458482,0
0.027326,0.112337,0.027876,0.050327,0.031889,0.220757,0.032481,0.023062,0.023341,0.450602,0
0.036303,0.045921,0.027575,0.050462,0.073242,0.086945,0.536118,0.054397,0.017214,0.071823,0
0.288492,0.089762,0.05343,0.165564,0.068564,0.016877,0.033547,0.201354,0.06274,0.01967,0
0.024124,0.067424,0.104165,0.061237,0.025404,0.015823,0.039693,0.03896,0.023768,0.599401,0
0.012965,0.097865,0.181353,0.039325,0.093584,0.095415,0.03238,0.039022,0.054701,0.35339,0
0.0097,0.333016,0.149556,0.172668,0.03137,0.015413,0.067066,0.055628,0.074287,0.091294,0
0.053598,0.073599,0.027121,0.127733,0.404704,0.056631,0.137515,0.025755,0.060751,0.032593,0
0.037502,0.367074,0.002967,0.109021,0.098701,0.058539,0.149025,0.024057,0.093552,0.059563,0
0.015779,0.100624,0.030932,0.027567,0.017319,0.012813,0.090463,0.027209,0.08393,0.593363,0
0.030034,0.186345,0.011753,0.114238,0.026537,0.420333,0.074964,0.022767,0.045578,0.06745,0
0.012374,0.079806,0.054475,0.038019,0.05681,0.050573,0.043373,0.029922,0.039883,0.594764,0
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.018793,0.056716,0.035967,0.028196,0.039865,0.021016,0.087626,0.077471,0.054605,0.579746,0
0.044947,0.142518,0.019683,0.015037,0.130037,0.465414,0.011939,0.038984,0.110258,0.021182,0
0.014303,0.080432,0.063828,0.083869,0.052046,0.022556,0.071506,0.081034,0.021661,0.508764,0
0.010293,0.116567,0.090851,0.033193,0.092983,0.473065,0.047734,0.038243,0.072874,0.024199,0
0.006075,0.063639,0.44588,0.048274,0.167151,0.031594,0.034677,0.03443,0.124838,0.043441,1
0.006197,0.039649,0.090216,0.590009,0.023959,0.053651,0.014493,0.046785,0.049762,0.085279,1
0.003214,0.010819,0.038995,0.045735,0.37708,0.199964,0.026583,0.039177,0.236896,0.021537,0
0.032712,0.119696,0.098023,0.112226,0.037894,0.033071,0.046974,0.412293,0.100338,0.006774,0
0.009478,0.114745,0.081492,0.071113,0.332862,0.148167,0.071661,0.057489,0.075092,0.0379,0
0.040014,0.018979,0.071615,0.058849,0.20711,0.029588,0.513185,0.038976,0.005865,0.015819,0
0.00792,0.040376,0.050425,0.068948,0.057906,0.027154,0.679349,0.043049,0.010011,0.014861,0
0.011214,0.192025,0.040104,0.130379,0.091419,0.046639,0.055171,0.062481,0.057143,0.313426,0
0.084011,0.251007,0.065047,0.166397,0.093816,0.012343,0.192275,0.048755,0.034732,0.051616,0
0.017656,0.16485,0.176708,0.151815,0.041242,0.177312,0.0406,0.041644,0.165796,0.022377,0
0.622489,0,0,0.147295,0.119082,0,0.065686,0,0.045448,0,0
0.021315,0.12799,0.077228,0.054682,0.043772,0.020528,0.072896,0.064928,0.029927,0.486735,0
0.008058,0.068792,0.127146,0.04735,0.051898,0.044716,0.572027,0.029604,0.034536,0.015871,0
0.018449,0.061947,0.089954,0.159614,0.032366,0.022798,0.036642,0.047691,0.021378,0.509162,0
0.013977,0.105134,0.076363,0.035991,0.106079,0.479935,0.048369,0.043161,0.067008,0.023983,0
0.043689,0.023523,0.097525,0.076159,0.114553,0.043318,0.37804,0.062073,0.014715,0.146404,0
0.018691,0.179955,0.070677,0.050722,0.027696,0.026509,0.038296,0.041136,0.041319,0.504999,0
0.089813,0.027002,0.080428,0.105358,0.081629,0.016114,0.490894,0.030549,0.010269,0.067944,0
0.07907,0.148732,0.038996,0.15282,0.054109,0.006593,0.258702,0.052856,0.113432,0.09469,0
0.014442,0.048914,0.030617,0.092376,0.418087,0.259198,0.027654,0.034119,0.060152,0.014442,0
0.007328,0.023575,0.073388,0.024229,0.057717,0.065999,0.68308,0.032286,0.008966,0.023432,0
0.016558,0.151383,0.027601,0.057221,0.023476,0.014586,0.06257,0.030894,0.03851,0.577201,0
0.024124,0.067424,0.104165,0.061237,0.025404,0.015823,0.039693,0.03896,0.023768,0.599401,0
0.012374,0.079806,0.054475,0.038019,0.05681,0.050573,0.043373,0.029922,0.039883,0.594764,0
0.072255,0.710982,0,0.000001,0,0.036127,0.036127,0,0,0.144508,0
0.005267,0.135357,0.28269,0.049092,0.162362,0.078774,0.045916,0.105006,0.1042,0.031336,0
0.001222,0.008924,0.025666,0.573021,0.153193,0.011366,0.043355,0.076105,0.075839,0.031309,0
0.044947,0.142518,0.019683,0.015037,0.130037,0.465414,0.011939,0.038984,0.110258,0.021182,0
0.020779,0.11731,0.066563,0.040312,0.119445,0.373455,0.060246,0.110423,0.060111,0.031356,0
0.016314,0.102325,0.071122,0.042797,0.105773,0.47166,0.049127,0.045044,0.069259,0.026579,0
0.110408,0.12371,0.023777,0.117677,0.194375,0.065123,0.060411,0.124141,0.138429,0.041948,0
0.083702,0.251973,0.006484,0.272804,0.061951,0.1661,0.066839,0.049561,0.024548,0.01604,0
0.024896,0.073991,0.024075,0.204155,0.202571,0.171757,0.145869,0.07194,0.042485,0.03826,0
0.033322,0.07144,0.016439,0.062819,0.092972,0.176825,0.404459,0.074677,0.010542,0.056504,0
0.032712,0.119696,0.098023,0.112226,0.037894,0.033071,0.046974,0.412293,0.100338,0.006774,0
0.02535,0.218905,0.034603,0.131031,0.031478,0.085831,0.310739,0.089066,0.027172,0.045826,0
0.066961,0.090351,0.238314,0.220015,0.144194,0.086432,0.04892,0.049743,0.047123,0.007946,0
0.079404,0.054429,0.029138,0.063719,0.05628,0.032442,0.024304,0.04878,0.007358,0.604146,0
0.012405,0.053207,0.066357,0.042514,0.691219,0.042838,0.012943,0.024281,0.040216,0.014019,0
0.006534,0.067006,0.038051,0.071585,0.049928,0.053239,0.56093,0.042909,0.084423,0.025393,0
0.622489,0,0,0.147295,0.119082,0,0.065686,0,0.045448,0,0
0.008461,0.239425,0.34819,0.06294,0.050364,0.036831,0.047564,0.044862,0.134721,0.026642,1
0.026779,0.037844,0.296302,0.063604,0.374338,0.032877,0.018202,0.020155,0.117047,0.012852,1
0.025486,0.201102,0.125803,0.064537,0.135835,0.162218,0.047557,0.145568,0.060625,0.03127,0
0.05222,0.094311,0.125318,0.035929,0.030797,0.020899,0.065412,0.054003,0.020096,0.501015,0
0.018449,0.061947,0.089954,0.159614,0.032366,0.022798,0.036642,0.047691,0.021378,0.509162,0
0.051537,0.127342,0.03565,0.088841,0.113302,0.072782,0.063879,0.353262,0.050174,0.043233,0
0.012135,0.034926,0.062661,0.098953,0.072101,0.023845,0.619136,0.035497,0.017937,0.022808,0
0.024956,0.011263,0.03986,0.044498,0.599158,0.044547,0.127601,0.037835,0.022775,0.047507,0
0.002498,0.047339,0.052836,0.032422,0.547562,0.135257,0.039508,0.049361,0.065304,0.027913,0
0.005085,0.062474,0.418681,0.054924,0.198078,0.033572,0.033719,0.037934,0.117352,0.03818,1
0.02535,0.218905,0.034603,0.131031,0.031478,0.085831,0.310739,0.089066,0.027172,0.045826,0
0.007192,0.101086,0.122344,0.040914,0.090461,0.42824,0.054298,0.043081,0.081821,0.030562,0
0.003988,0.023173,0.315069,0.04966,0.131374,0.275127,0.02337,0.05358,0.095185,0.029474,0
0.066828,0.12878,0.175022,0.060382,0.052321,0.072862,0.054176,0.257895,0.042604,0.089132,0
0.115454,0.052983,0.046884,0.145468,0.098573,0.270336,0.150187,0.062575,0.025079,0.03246,0
0.01507,0.031395,0.053912,0.028228,0.249727,0.031322,0.462369,0.063807,0.027543,0.036627,0
0.018709,0.106364,0.082362,0.042604,0.030814,0.020911,0.039186,0.040551,0.04418,0.57432,0
0.005267,0.135357,0.28269,0.049092,0.162362,0.078774,0.045916,0.105006,0.1042,0.031336,0
0.010999,0.080285,0.087288,0.052515,0.612836,0.044102,0.026399,0.037145,0.026328,0.022104,0
0.002631,0.023994,0.035029,0.023268,0.291174,0.396135,0.138477,0.027395,0.046425,0.015472,0
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.007324,0.028807,0.123884,0.050393,0.094639,0.034432,0.572947,0.051934,0.00884,0.0268,0
0.141928,0.059295,0.033437,0.095801,0.019835,0.014971,0.097634,0.051988,0.017102,0.468009,0
0,0,0,0.046958,0.719027,0.053198,0.10228,0.042224,0,0.036313,0
0.018709,0.106364,0.082362,0.042604,0.030814,0.020911,0.039186,0.040551,0.04418,0.57432,0
0.015301,0.074412,0.067361,0.066758,0.101511,0.072408,0.054516,0.064902,0.023834,0.458995,0
0.084011,0.251007,0.065047,0.166397,0.093816,0.012343,0.192275,0.048755,0.034732,0.051616,0
0.026165,0.169375,0.119258,0.160055,0.140765,0.146087,0.077925,0.039761,0.092616,0.027993,0
0.003915,0.021942,0.358477,0.018665,0.48394,0.00924,0.017978,0.014961,0.062474,0.008408,1
0.050758,0.179223,0.061434,0.176758,0.034474,0.030341,0.160263,0.110674,0.10655,0.089526,0
0.026461,0.095499,0.059806,0.051948,0.16319,0.358157,0.065283,0.063853,0.076366,0.039438,0
0.622489,0,0,0.147295,0.119082,0,0.065686,0,0.045448,0,0
0.010999,0.080285,0.087288,0.052515,0.612836,0.044102,0.026399,0.037145,0.026328,0.022104,0
0.013234,0.053261,0.063444,0.038747,0.676936,0.048268,0.030865,0.027497,0.033292,0.014456,0
0.050758,0.179223,0.061434,0.176758,0.034474,0.030341,0.160263,0.110674,0.10655,0.089526,0
0.141928,0.059295,0.033437,0.095801,0.019835,0.014971,0.097634,0.051988,0.017102,0.468009,0
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.019885,0.043422,0.053123,0.044769,0.03679,0.03171,0.035441,0.03429,0.096058,0.604513,0
0.027326,0.112337,0.027876,0.050327,0.031889,0.220757,0.032481,0.023062,0.023341,0.450602,0
0.019885,0.043422,0.053123,0.044769,0.03679,0.03171,0.035441,0.03429,0.096058,0.604513,0
0.020779,0.11731,0.066563,0.040312,0.119445,0.373455,0.060246,0.110423,0.060111,0.031356,0
0.003816,0.051579,0.277874,0.033104,0.025096,0.027063,0.017607,0.015633,0.530989,0.017239,1
0.022556,0.271223,0.107727,0.179568,0.079114,0.015559,0.139023,0.094577,0.064358,0.026296,0
0.007564,0.023754,0.060176,0.044076,0.055634,0.024449,0.599023,0.154857,0.008881,0.021586,0
0.036633,0.250777,0.137706,0.139511,0.027611,0.064564,0.083827,0.069816,0.109878,0.079675,0
0.011814,0.039486,0.055484,0.028418,0.122801,0.055974,0.595213,0.060234,0.014548,0.016028,0
0.006525,0.020991,0.135204,0.021573,0.051391,0.009787,0.691862,0.032073,0.007983,0.022612,0
0.016883,0.045789,0.041491,0.034194,0.033864,0.017597,0.079517,0.167925,0.041327,0.521414,0
0.030034,0.186345,0.011753,0.114238,0.026537,0.420333,0.074964,0.022767,0.045578,0.06745,0
0.011348,0.030241,0.06295,0.048409,0.090778,0.074947,0.611593,0.03553,0.012043,0.02216,0
0.058421,0.076228,0.106313,0.056581,0.026542,0.027307,0.0376,0.041362,0.069348,0.500297,0
0.173873,0.159771,0.111284,0.067196,0.06691,0.007772,0.095431,0.233666,0.059735,0.024362,0
0.02549,0.051592,0.044591,0.027643,0.639468,0.055127,0.042977,0.031997,0.070352,0.010764,0
0.024873,0.045984,0.048698,0.088866,0.025684,0.057406,0.026019,0.325415,0.041265,0.315789,0
0.054486,0.120853,0.074317,0.080475,0.077786,0.019218,0.158252,0.088301,0.078935,0.247376,0
0.02549,0.051592,0.044591,0.027643,0.639468,0.055127,0.042977,0.031997,0.070352,0.010764,0
0.004944,0.023267,0.599394,0.035747,0.053171,0.029727,0.029677,0.022208,0.101489,0.100375,1
0.011018,0.035589,0.059053,0.026986,0.495485,0.275889,0.018686,0.019726,0.040518,0.017052,0
0.057102,0.192098,0.067078,0.194027,0.052856,0.163145,0.0439,0.048925,0.088872,0.091997,0
0.127929,0.144516,0.108806,0.107588,0.033595,0.059558,0.182736,0.092538,0.038535,0.104198,0
0.078418,0.070286,0.021636,0.036792,0.043914,0.021308,0.125096,0.054149,0.102106,0.446295,0
0.105989,0.041736,0.094765,0.032978,0.026363,0.082772,0.054328,0.096532,0.045126,0.419412,0
0.031951,0.16644,0.02936,0.134021,0.11772,0.06593,0.253018,0.095897,0.052076,0.053586,0
0.031402,0.081931,0.277235,0.096514,0.041242,0.032386,0.046215,0.026223,0.343593,0.023259,1
0.025278,0.009515,0.28605,0.138576,0.020944,0.021747,0.08315,0.007545,0.392655,0.01454,1
0.021661,0.106803,0.062718,0.03411,0.024366,0.015923,0.062963,0.030703,0.019153,0.621599,0
0.006486,0.283883,0.094139,0.114348,0.056333,0.270332,0.066982,0.026405,0.031798,0.049294,0
0.054486,0.120853,0.074317,0.080475,0.077786,0.019218,0.158252,0.088301,0.078935,0.247376,0
0.037687,0.066962,0.129993,0.058526,0.036211,0.112266,0.060579,0.051679,0.016644,0.429453,0
0.020552,0.05891,0.109133,0.047357,0.027752,0.036707,0.078038,0.035563,0.049781,0.536207,0
0.043311,0.072917,0.020942,0.04508,0.039718,0.017951,0.092545,0.068079,0.133187,0.466269,0
0.013508,0.135164,0.111722,0.205148,0.06231,0.075899,0.141303,0.104016,0.065116,0.085813,0
0.010083,0.083566,0.288257,0.046624,0.051164,0.03976,0.042505,0.031484,0.372297,0.034261,1
0.079869,0.158784,0.154752,0.06314,0.122517,0.014409,0.153811,0.105709,0.020518,0.126492,0
0.011152,0.040515,0.062073,0.028566,0.499638,0.261659,0.020588,0.021127,0.040232,0.01445,0
0.020146,0.135491,0.323154,0.106763,0.012911,0.022162,0.224579,0.083356,0.048723,0.022715,0
0.005636,0.027901,0.403633,0.032235,0.025171,0.015255,0.018521,0.320941,0.147399,0.003308,1
0.015518,0.069303,0.1119,0.157639,0.026176,0.089204,0.043606,0.034963,0.028077,0.423615,0
0.049713,0.317063,0.025678,0.133852,0.038081,0.008482,0.053779,0.048856,0.153961,0.170533,0
0.010498,0.105041,0.04219,0.065766,0.005414,0.056763,0.569515,0.058284,0.034211,0.052318,0
0.00834,0.026833,0.083531,0.051083,0.065694,0.028511,0.662383,0.036749,0.010205,0.026671,0
0.028948,0.096541,0.06579,0.092362,0.056939,0.113486,0.082933,0.324852,0.037957,0.100191,0
0.024055,0.063943,0.073473,0.069285,0.183995,0.031381,0.041168,0.038866,0.066775,0.407059,0
0.100075,0.066038,0.061627,0.046252,0.063937,0.061944,0.085292,0.038419,0.016688,0.459728,0
0.060463,0.061655,0.011748,0.13337,0.031353,0.013938,0.271194,0.136585,0.134663,0.145031,0
0.043311,0.072917,0.020942,0.04508,0.039718,0.017951,0.092545,0.068079,0.133187,0.466269,0
0.015698,0.14487,0.57004,0.059471,0.030247,0.032488,0.020264,0.015684,0.095343,0.015895,1
0.008473,0.046866,0.602455,0.038623,0.056256,0.060801,0.02028,0.047426,0.078662,0.040157,1
0.014965,0.101552,0.082594,0.087648,0.311734,0.147693,0.045145,0.051003,0.108662,0.049004,0
0.011886,0.031675,0.037454,0.050704,0.187972,0.019927,0.593954,0.034208,0.012614,0.019606,0
0.020599,0.093888,0.209359,0.050053,0.029024,0.021025,0.053537,0.042903,0.025684,0.453926,0
0.014798,0.079946,0.511936,0.061757,0.053827,0.037033,0.036811,0.032147,0.140658,0.031086,1
0.006117,0.030284,0.405046,0.034183,0.025798,0.016557,0.018731,0.348093,0.111691,0.0035,1
0.004415,0.134254,0.105811,0.041862,0.037721,0.087492,0.162327,0.258806,0.067276,0.100037,0
0.000316,0.057376,0.211114,0.041978,0.020075,0.141652,0.033144,0.024128,0.410599,0.059619,1
0.010753,0.03617,0.056701,0.026985,0.475298,0.303207,0.01962,0.0201,0.035816,0.01535,0
0.046947,0.073043,0.019827,0.061207,0.038651,0.032316,0.450625,0.07375,0.124268,0.079367,0
0.078418,0.070286,0.021636,0.036792,0.043914,0.021308,0.125096,0.054149,0.102106,0.446295,0
0.014965,0.101552,0.082594,0.087648,0.311734,0.147693,0.045145,0.051003,0.108662,0.049004,0
0.006026,0.037627,0.059223,0.021125,0.760586,0.042596,0.017002,0.016639,0.018127,0.021048,0
0.003362,0.059689,0.039675,0.169703,0.028258,0.315756,0.124241,0.078503,0.098959,0.081855,0
0.012119,0.124403,0.080305,0.062344,0.163818,0.206883,0.076048,0.100326,0.131787,0.041966,0
0.022882,0.184491,0.119575,0.139228,0.109136,0.126048,0.092337,0.098887,0.078439,0.028979,0
0.045103,0.055054,0.107941,0.044257,0.025935,0.034304,0.088623,0.033235,0.058487,0.50706,0
0.011383,0.106557,0.556137,0.064422,0.063628,0.048802,0.03269,0.042381,0.050493,0.023507,1
0.016978,0.102598,0.166403,0.059185,0.043659,0.025346,0.078401,0.03794,0.034043,0.435447,0
0.006117,0.030284,0.405046,0.034183,0.025798,0.016557,0.018731,0.348093,0.111691,0.0035,1
0.08192,0.152014,0.066639,0.026163,0.291247,0.066878,0.087555,0.02729,0.056272,0.144022,0
0.079869,0.158784,0.154752,0.06314,0.122517,0.014409,0.153811,0.105709,0.020518,0.126492,0
0.020675,0.054915,0.055478,0.063395,0.404329,0.123814,0.192512,0.021427,0.015181,0.048275,0
0.000601,0.003841,0.027425,0.081362,0.037661,0.007069,0.402482,0.055745,0.252156,0.131658,0
0.011018,0.035589,0.059053,0.026986,0.495485,0.275889,0.018686,0.019726,0.040518,0.017052,0
0.291482,0.046831,0.018114,0.075931,0.050982,0.014065,0.160336,0.082247,0.166048,0.093964,0
0.003724,0.023201,0.121216,0.020823,0.018308,0.688153,0.016512,0.015008,0.043774,0.04928,0
0.010524,0.04078,0.050388,0.022589,0.631449,0.161437,0.017788,0.023964,0.027037,0.014044,0
0.291482,0.046831,0.018114,0.075931,0.050982,0.014065,0.160336,0.082247,0.166048,0.093964,0
0.027559,0.068835,0.008245,0.129324,0.212165,0.266358,0.052389,0.156252,0.050016,0.028856,0
0.027904,0.094894,0.115352,0.074639,0.048815,0.02579,0.045294,0.063036,0.02913,0.475146,0
0.001939,0.040219,0.20358,0.046024,0.034185,0.035608,0.034846,0.033829,0.542885,0.026886,1
0.013856,0.094955,0.081936,0.079931,0.073183,0.044215,0.052673,0.043535,0.477323,0.038392,1
0,0.003553,0,0.603743,0.158693,0.006921,0.042257,0.079625,0.0753,0.029909,0
0,0.003553,0,0.603743,0.158693,0.006921,0.042257,0.079625,0.0753,0.029909,0
0.104459,0.081462,0.08602,0.079654,0.022671,0.015385,0.165683,0.028836,0.017812,0.398018,0
0.063643,0.113086,0.13212,0.063309,0.048778,0.04042,0.191303,0.081622,0.065038,0.200682,0
0.021661,0.106803,0.062718,0.03411,0.024366,0.015923,0.062963,0.030703,0.019153,0.621599,0
0.02779,0.131653,0.063597,0.061644,0.0253,0.01963,0.035118,0.047749,0.043982,0.543537,0
0.288492,0.089762,0.05343,0.165564,0.068564,0.016877,0.033547,0.201354,0.06274,0.01967,0
0.008821,0.035259,0.14833,0.073529,0.108927,0.029818,0.451648,0.05426,0.013426,0.075983,0
0.041512,0.095473,0.060159,0.093969,0.236837,0.092587,0.081306,0.119028,0.080664,0.098464,0
0.021586,0.089312,0.12364,0.041254,0.04036,0.025982,0.082047,0.062714,0.044864,0.46824,0
0.012484,0.057624,0.583754,0.055524,0.040528,0.062881,0.024661,0.051291,0.077048,0.034206,1
0.027491,0.097111,0.047115,0.105687,0.360423,0.059619,0.095742,0.051309,0.073991,0.081511,0
0.009832,0.152162,0.362945,0.070544,0.084834,0.039684,0.033222,0.034895,0.186348,0.025534,1
0.020599,0.093888,0.209359,0.050053,0.029024,0.021025,0.053537,0.042903,0.025684,0.453926,0
0.011223,0.114725,0.157234,0.248133,0.099042,0.05342,0.107985,0.076345,0.07993,0.051962,0
0.00289,0.070882,0.319016,0.025889,0.042031,0.035599,0.050028,0.321389,0.108224,0.024052,1
0.013827,0.160022,0.12103,0.080326,0.110232,0.126994,0.064288,0.050003,0.085775,0.187504,0
0.046994,0.080846,0.147357,0.040474,0.041808,0.035201,0.037465,0.027217,0.488399,0.05424,0
0.010524,0.04078,0.050388,0.022589,0.631449,0.161437,0.017788,0.023964,0.027037,0.014044,0
0.009533,0.21671,0.207987,0.11551,0.067264,0.096196,0.050174,0.068521,0.140716,0.027388,1
0.08192,0.152014,0.066639,0.026163,0.291247,0.066878,0.087555,0.02729,0.056272,0.144022,0
0.003335,0.014507,0.034789,0.025595,0.195952,0.470516,0.165889,0.034494,0.03977,0.015154,0
0.020675,0.054915,0.055478,0.063395,0.404329,0.123814,0.192512,0.021427,0.015181,0.048275,0
0.005273,0.022004,0.074172,0.038503,0.105794,0.028307,0.641375,0.035567,0.007182,0.041824,0
